source_id,phot_g_mean_mag,phot_rp_mean_mag,phot_bp_mean_mag,parallax,original_ext_source_id,j_m,ks_m
4.65491630739685E+018,15.750146,14.467381,17.432835,-0.082038091381564,04455660-7028338,12.529,11.305
4.65491799530515E+018,15.909834,14.5851145,17.89949,-0.103161004184313,04455495-7027087,12.515,11.236
4.65491806402461E+018,16.06174,14.880892,17.723963,-0.051297423813187,04454235-7026117,13.014,10.863
4.65491827018308E+018,15.613407,14.457855,16.998104,-0.020280237653052,04462935-7025504,12.639,11.434
4.65492287011399E+018,15.518958,14.288238,17.111788,-0.152783342014092,04481772-7017393,12.394,11.157
4.66051516236035E+018,15.839232,14.572248,17.720215,0.038146460300951,05172447-6554477,13.057,10.648
4.66052457691302E+018,11.886685,10.762727,13.202762,-0.000991283838871,05260108-6616191,8.99,7.748
4.66052529414107E+018,12.753171,11.483055,14.536016,-0.118171020334727,05253102-6616566,9.157,7.621
4.66052653541803E+018,16.121742,15.083435,17.177471,-0.01969613035035,05245082-6618130,13.438,11.78
4.6605282190454E+018,15.735163,14.528398,17.242453,-0.074623847775046,05241851-6612037,12.398,10.758
4.66053041806876E+018,13.718259,12.420649,15.353757,-0.149459667062822,05242219-6606372,10.474,9.116
4.66053086474557E+018,15.42931,13.993741,17.803135,-0.116718341176286,05262945-6613054,11.634,10.142
4.66053113962348E+018,13.672367,12.317006,15.654889,-0.183522529752424,05261135-6612111,9.376,7.878
4.66053323556763E+018,12.518862,11.311781,14.058073,0.020590567146731,05261606-6606589,9.187,8.027
4.66053560638958E+018,15.947887,14.694341,17.751757,-0.058284348144534,05244404-6605296,12.525,11.29
4.66054103522873E+018,16.588974,15.177482,19.53301,0.023908967192652,05224365-6609033,12.89,11.591
4.66054158498459E+018,14.811807,13.525506,16.717525,-0.057447642607802,05224690-6606030,11.499,10.255
4.66057178719098E+018,16.194147,14.662722,19.441803,0.158347320189945,05244042-6541196,12.376,11.096
4.66057814374297E+018,12.251896,11.005981,13.978847,-0.04297065289469,05234361-6541596,9.011,7.744
4.66057834990138E+018,15.557755,14.315881,17.268816,-0.024431619115059,05231940-6542011,12.449,10.67
4.66058072072333E+018,15.119715,13.995043,16.434673,-0.046508699241504,05215523-6539211,12.44,11.268
4.6605827135882E+018,15.340592,14.130985,16.866968,-0.122337657661972,05221634-6536220,12.488,11.275
4.65704915811855E+018,15.910729,14.643736,17.673864,-0.088347693067117,05450601-7058229,12.606,10.871
4.65705066994705E+018,15.388956,14.218656,16.817421,-0.050166394312869,05453160-7052453,12.167,10.634
4.65705091046519E+018,15.618307,14.311843,17.51592,-0.114736107774655,05451367-7055114,12.39,11.165
4.65705132278203E+018,16.119366,14.91635,17.53868,0.051531244654358,05451522-7054041,12.902,11.015
4.65705138731977E+018,15.80228,14.509279,17.526712,-0.139903885557792,05445373-7052513,12.488,11.28
4.65705156330005E+018,15.304757,14.042839,17.094545,-0.039894677155803,05445849-7050311,12.114,10.857
4.65705224614927E+018,16.366114,15.292518,17.495745,-0.024808949496676,05433367-7056148,13.67,12.541
4.65705262411964E+018,15.942319,14.55959,18.155596,-0.173121921050737,05440509-7054162,12.281,11.081
4.65705262426984E+018,15.5435095,14.28587,17.276974,-0.040454422156473,05440941-7054204,11.956,10.241
4.65705283461019E+018,15.202042,14.02751,16.557867,-0.065881718681833,05435753-7053462,12.181,10.628
4.65705314384774E+018,15.8575,14.605272,17.462635,-0.054132147673821,05432862-7054174,12.719,11.486
4.65705434643867E+018,16.425556,15.11017,18.263174,-0.053236749825545,05435985-7052405,12.952,10.514
4.65705472439579E+018,15.72756,14.433817,17.647545,-0.164811675209763,05441229-7049330,12.348,10.472
4.65705599139909E+018,15.294797,14.162221,16.561827,-0.022491354887341,05430942-7046473,12.489,11.329
4.65705616750451E+018,15.037122,13.675514,17.27011,-0.121243151609709,05431336-7044323,11.436,10.155
4.65705620186421E+018,15.817845,14.648886,17.263401,-0.087817412769196,05425748-7044490,12.823,11.277
4.6570563693302E+018,15.534378,14.270513,17.064749,0.002977575266269,05421001-7103101,12.358,11.123
4.65705730137811E+018,15.421252,14.274017,16.787659,-0.065412507495921,05414651-7058347,12.57,11.067
4.65705764497542E+018,14.751813,13.377864,16.96649,-0.033556132655464,05411574-7100480,11.039,9.735
4.65705802293255E+018,15.654469,14.344435,17.443438,-0.082513526424961,05413050-7058016,12.417,11.138
4.65705929424298E+018,15.192734,13.9635515,16.778587,-0.032058298339425,05421394-7055372,12.118,10.405
4.65705974091947E+018,15.69473,14.412243,17.390255,-0.122793923696054,05414338-7054468,12.38,11.141
4.65705987835834E+018,15.72655,14.530357,17.055109,-0.090005058495577,05412170-7054257,12.806,11.602
4.65706032503493E+018,14.950281,13.688317,16.78662,-0.088083753821921,05412934-7051259,11.629,9.776
4.65706052690186E+018,15.440673,14.227277,16.932596,-0.128127523925979,05412440-7051204,12.417,11.213
4.65706059557201E+018,15.90942,14.567429,17.811708,-0.053072293593778,05411217-7050134,12.516,11.227
4.65706073735171E+018,15.296711,14.0805855,16.896921,-0.079165848562861,05403288-7058157,12.338,10.623
4.65706176814374E+018,15.683256,14.42325,17.254467,-0.15378628702919,05400225-7056396,12.54,11.286
4.6570620086618E+018,16.108019,14.875048,17.766836,-0.076160726088005,05394457-7053196,13.056,11.815
4.65706273021624E+018,15.406819,14.224118,16.710848,-0.072208361272849,05393478-7050407,12.31,10.868
4.65706303945415E+018,15.91672,14.597665,17.566807,-0.025409457985091,05405373-7051378,12.695,11.378
4.65706303945415E+018,15.569601,14.408245,16.942524,0.040771386468785,05405656-7051342,12.695,10.813
4.65706307381384E+018,16.43523,15.131055,18.104145,0.008898283959222,05403958-7051476,13.082,11.842
4.65706413896559E+018,16.260595,14.554535,19.02984,-0.221481836778087,05400698-7049181,11.954,10.561
4.65706434083315E+018,15.802527,14.517704,17.56328,-0.005105870589669,05392785-7048312,12.321,10.432
4.65706451271843E+018,15.943222,14.644396,17.691282,-0.072563477598472,05400463-7048237,12.621,11.318
4.65706479180051E+018,15.759297,14.48285,17.460337,-0.153057315002315,05393874-7046542,12.595,11.243
4.65706516975996E+018,15.660916,14.381563,17.41911,-0.05306175959182,05422366-7052290,12.448,11.214
4.65706520411971E+018,15.125289,13.951766,16.551346,-0.079707407164232,05423291-7052146,12.184,10.641
4.65706561643657E+018,14.921473,13.729646,16.390835,-0.131901679633866,05424004-7050592,11.958,10.744
4.65706582259494E+018,16.206572,15.023904,17.422575,0.036296291048412,05422454-7049028,13.598,11.664
4.6570658569547E+018,15.5243225,14.268359,17.244377,-0.078118176028001,05423283-7048238,12.369,11.129
4.65706609747275E+018,15.222701,14.090009,16.554388,-0.017116836740341,05415947-7047302,12.231,10.768
4.65706716262447E+018,15.874867,14.742242,17.090887,-0.005992658950426,05412296-7044352,12.988,11.811
4.66166047549743E+018,15.949464,14.985503,16.884304,0.017115235134191,05001453-6732569,13.641,12.633
4.66166064729612E+018,15.261938,14.020575,16.963398,-0.009872219868965,05001532-6730322,12.287,10.446
4.66166229656344E+018,14.314265,12.565091,17.407259,0.001756018466286,04583612-6733382,9.408,8.077
4.66166253276263E+018,15.003854,13.817768,16.43412,0.111393238442589,04581700-6732477,12.038,10.42
4.66166329299591E+018,15.625316,14.299301,17.556673,0.044274783826581,04591384-6732235,11.886,10.026
4.66166425506848E+018,15.52509,14.354405,16.970245,-0.037986581388917,04590700-6726234,12.618,11.445
4.66166428942822E+018,14.6189785,13.53865,15.803091,-0.083534658996673,04591477-6726024,11.742,10.437
4.66166511406193E+018,16.0782,14.892354,17.717237,-0.113291201912466,04585050-6724329,13.069,11.321
4.661665801258E+018,14.443532,13.177567,16.154476,-0.13670077809794,04570436-6741416,11.303,10.003
4.66166659153195E+018,15.087488,13.984528,16.267492,-0.068985406671686,04563861-6740202,12.178,10.86
4.66166744621073E+018,16.24246,15.053761,17.585321,-0.091380392854934,04563186-6736069,13.365,12.187
4.66167023366415E+018,15.4590435,14.177833,17.259125,-0.087465508595546,04560391-6736182,12.156,10.345
4.66167026802388E+018,15.0447035,13.655744,17.2689,-0.100411638940544,04560164-6735066,11.5,10.202
4.66167226088859E+018,15.602003,14.313199,17.435163,-0.117281333658525,04562987-6730475,12.217,10.441
4.66167260017159E+018,15.289913,14.079091,16.858707,-0.034906951303116,04564040-6729427,12.299,11.125
4.66167490658975E+018,15.927352,14.8161335,17.03854,0.018165017224254,04581269-6728471,13.284,12.164
4.66167627666366E+018,15.515588,14.403857,16.731594,-0.052023853904207,04571258-6724038,12.852,11.686
4.66167786152699E+018,15.714259,14.382335,17.566402,-0.067732385316813,04571341-6722467,12.547,11.353
4.66167875488013E+018,15.131665,14.005813,16.37005,-0.047301466926457,04565135-6726128,12.399,11.17
4.66167971695268E+018,15.574049,14.392277,16.95891,-0.060096857374033,04560706-6724116,12.321,10.682
4.6616818816163E+018,15.299109,14.108524,16.755123,-0.075446340213961,04564801-6715170,12.298,10.627
4.66168335908638E+018,15.509065,14.248868,17.39309,-0.039333654535546,05002541-6730486,12.109,10.284
4.66168476783549E+018,15.542394,14.461464,16.661633,0.005955641497351,05002081-6725595,12.759,11.411
4.66168493531277E+018,15.669841,14.60156,16.823181,-0.033351439183259,05000886-6726111,13.066,11.951
4.66168737488572E+018,14.656759,13.48459,16.19726,-0.001045152010361,05001595-6717394,11.429,9.846
4.66168786021177E+018,15.263728,14.096834,16.743994,-0.013951302087615,04592368-6723536,12.144,10.281
4.66168895972329E+018,15.94317,14.961643,16.949873,0.051447473897782,04585055-6721268,13.604,12.545
4.66168999051558E+018,14.98289,13.88778,16.231836,-0.016876104503218,04593370-6719250,12.481,10.964
4.6616906047074E+018,15.879119,14.825234,16.935965,0.016932884139023,04595134-6715330,13.423,12.287
4.66169071207004E+018,15.364143,14.177887,16.797758,-0.1100405577791,04592114-6718549,12.438,10.65
4.66169346085029E+018,15.606553,14.3813505,16.965162,-0.021678467130138,05005631-6716482,12.576,11.374
4.66169421676466E+018,15.461633,14.24095,17.03036,-0.025393560522185,05013667-6714192,12.456,11.222
4.66169500703864E+018,15.274528,14.169726,16.555912,-0.044849050479098,05013421-6710320,12.603,11.426
4.66169772145754E+018,15.326732,14.040144,17.16542,-0.054678870341811,04591614-6710263,12.203,10.928
5.26511846449275E+018,15.841676,14.6935,17.165873,-0.043256526279487,06081754-7329252,12.971,11.756
5.26515378630177E+018,16.119272,14.877022,17.816435,-0.047912195605188,06165196-7327558,12.934,11.101
5.2651610705665E+018,15.922757,14.661361,17.78121,0.000108823474141,06201032-7322189,12.621,10.665
5.2651644378206E+018,15.84736,14.817158,16.894514,-0.03911448575531,06223201-7313230,13.411,12.329
5.26518337003646E+018,15.707033,14.658215,16.819044,-0.028208522068788,06242158-7314565,13.123,11.968
5.26520687209772E+018,15.326036,14.156742,16.761484,-0.012807018727576,06165775-7316374,12.415,11.182
5.26521687078101E+018,15.218838,14.064867,16.533857,-0.063963274410737,06224001-7301465,12.33,10.802
4.65492651221688E+018,15.922011,14.613859,17.736359,-0.238689042149922,04465517-7017414,12.549,11.294
4.65492710063658E+018,15.92185,14.708346,17.506584,-0.008430365799826,04471065-7014315,12.832,11.635
4.65492758167211E+018,15.128886,13.858992,16.913015,-0.049679669060136,04464698-7011030,12.035,10.126
4.65492802835194E+018,15.366334,14.223746,16.751213,-0.051017121367106,04514109-7028147,12.571,10.897
4.65493033045437E+018,16.127008,14.996765,17.190853,-0.029184229430865,04515109-7021381,13.451,12.33
4.65493276999572E+018,15.598273,14.377836,17.188942,-0.152223656892982,04504772-7021194,12.414,10.644
4.65493397258648E+018,15.884599,14.852505,16.933037,-0.075645310074043,04494904-7018172,13.361,12.224
4.654935278256E+018,15.400998,14.189804,16.97976,0.033032301871006,04504107-7012507,12.279,10.585
4.65493630474021E+018,16.223057,14.865566,18.407753,-0.173102080434871,04501214-7010506,12.713,11.423
4.65493647656743E+018,15.586731,14.43711,16.868013,-0.116711195029418,04523175-7020135,12.839,11.605
4.65493775215732E+018,15.434612,14.25342,16.87207,-0.01751033198537,04515575-7014522,12.669,10.9
4.65493847371179E+018,15.861804,14.579742,17.609879,-0.033609406811474,04515597-7011595,12.601,10.742
4.65493892038846E+018,15.869342,14.6242,17.492737,-0.057276468721241,04523609-7012335,12.776,11.525
4.65494060401552E+018,16.636488,15.260172,18.480268,-0.123451771916056,04515995-7007257,13.055,11.72
4.65494087889341E+018,15.646603,14.327606,17.748756,-0.003695136690786,04510352-7014068,12.22,10.948
4.65494122249077E+018,15.441609,14.237599,16.93127,-0.026202584990771,04510387-7012222,12.204,10.74
4.65494166916735E+018,15.617343,14.426592,17.078619,-0.093359980737453,04510890-7010184,12.613,11.412
4.6549453113001E+018,15.744091,14.538729,17.2537,-0.174133129368227,04490706-7018287,12.709,11.421
4.65494589541565E+018,15.746931,14.395943,17.72689,-0.102283214373646,04492809-7015500,12.378,11.062
4.65494775084186E+018,15.200819,14.051033,16.339964,-0.059241063537825,04490913-7013023,12.257,10.921
4.65494853683708E+018,15.792209,14.522087,17.500153,-0.043441028215904,04490336-7011244,12.311,10.477
4.65495053398017E+018,15.859086,14.59115,17.635717,-0.061647237514438,04473638-7008598,12.671,11.451
4.65495321403972E+018,15.514507,14.250215,17.292557,-0.144308168931527,04472053-7004399,12.38,11.083
4.6549535232765E+018,15.762934,14.588971,17.190193,-0.101155332755874,04473663-7003146,12.63,11.097
4.65495737156735E+018,16.770487,15.464265,18.574448,0.109655429541514,04492990-7000332,12.932,10.542
4.65495785260369E+018,15.513754,14.239423,17.422432,-0.101243834942244,04494784-6958090,12.235,11.021
4.65496317836601E+018,15.29025,14.050709,17.082607,-0.040440242886546,04444651-7028216,12.003,10.174
5.26523226394374E+018,15.369843,14.082361,17.309954,-0.020417978132741,06203329-7256014,11.998,10.013
5.26523607787511E+018,15.346349,14.161334,16.926258,0.035517614209476,06232550-7305040,12.156,10.541
5.26534671622985E+018,15.627315,14.549793,16.854712,-0.072754402739069,06331066-7317153,12.963,11.824
5.26551047474264E+018,15.837702,14.63631,17.257673,-0.115322537157494,06495184-7214022,12.674,11.124
5.2656284660852E+018,15.879973,14.846509,16.944841,-0.026090713804424,06305760-7233553,13.332,12.319
5.26562863788389E+018,17.745657,16.31335,19.855526,-0.029950933839969,06304049-7233549,13.288,10.845
5.26566275710361E+018,16.00262,14.952167,17.143772,0.007816277236128,06374306-7214100,13.463,12.319
5.265687015079E+018,15.941305,14.938539,16.988573,-0.030327889305087,06422499-7151332,13.503,12.439
5.26575662790826E+018,16.24738,14.98814,17.871038,-0.100008038204869,06543856-7130594,13.074,10.976
5.26583493375751E+018,15.319917,14.037003,17.1914,-0.018698421615596,06014711-7344479,11.829,9.998
5.26584015643772E+018,15.556942,14.334339,17.171377,0.070019382887259,06014984-7337217,12.563,11.283
5.26584431396637E+018,15.530851,14.298639,17.20703,0.006095932105876,06050393-7334368,12.254,10.559
5.26584513859998E+018,15.71293,14.413396,17.557018,0.079077175937329,06060382-7333081,12.383,11.136
5.26584613503241E+018,15.651317,14.55071,16.911358,-0.026430207878846,06064794-7329568,12.883,11.72
5.26584644427004E+018,15.264453,14.020609,17.069162,-0.050690914909332,06063480-7328292,11.928,10.1
4.66059071940757E+018,15.102703,13.9924135,16.387661,-0.07412913751954,05232192-6526474,12.454,11.268
4.66059394922675E+018,15.03367,13.944504,16.298773,-0.021849207018494,05203721-6558139,12.458,11.304
4.66060655925123E+018,15.910895,14.6969185,17.561298,0.067175391183907,05195785-6540118,12.795,11.579
4.66060738388496E+018,14.327252,12.993596,16.43752,-0.185222080262869,05194055-6538312,10.84,9.566
4.66061102601749E+018,16.21057,15.018069,17.756416,0.03236815809467,05180603-6548372,13.523,12.415
4.66063720813417E+018,15.740428,14.61558,17.001907,0.000323410873567,05213847-6524234,13.004,11.787
4.66063772353022E+018,15.621977,14.276915,17.738762,-0.132743800266916,05210204-6525154,12.373,11.118
4.66063974643238E+018,15.238451,14.009461,16.798521,-0.007695687507368,05213535-6519184,12.09,10.396
4.660642224656E+018,14.441679,13.058327,16.664581,-0.149255070993718,05195850-6517598,10.882,9.628
4.66064267133262E+018,14.990316,13.750882,16.805586,-0.040524990903023,05194971-6516287,12.063,9.967
4.66064847812874E+018,15.699572,14.726822,16.639463,-0.049568429931538,05184454-6519592,13.368,12.375
4.66065087898765E+018,15.300514,13.986014,17.358475,-0.080721834711051,05171136-6519068,11.977,10.754
4.66065830501423E+018,15.317938,14.15585,16.77523,-0.133851202196992,05182755-6511549,12.534,11.362
4.66065892348956E+018,15.2436695,13.976517,17.084902,-0.154008546537321,05182762-6509155,11.771,9.984
4.66066235946351E+018,16.152475,14.937751,17.860323,-0.098313145018186,05175734-6459045,13.533,11.293
4.66170108871315E+018,15.608272,14.357899,16.883104,-0.041672053185001,04580528-6718344,12.659,11.478
4.66170201642595E+018,15.333872,14.185443,16.644793,-0.086024711252291,04573742-6717164,12.543,11.394
4.66170607087495E+018,15.298935,14.048083,17.00435,-0.044408498838262,04565955-6709272,12.125,10.259
4.66170802938009E+018,15.500331,14.377725,16.816883,0.025773401697858,04571919-6705573,12.797,11.596
4.66171108739793E+018,15.665451,14.471466,17.22383,0.006884529101516,04583336-6704180,12.388,10.593
4.66171180462668E+018,14.816942,13.632532,16.33789,-0.058161120111497,04591212-6703150,11.678,10.081
4.66171287410435E+018,15.451876,14.354874,16.659313,-0.129888814389402,04584484-6700121,12.752,11.642
4.66171342386017E+018,14.751951,13.7262335,15.870108,-0.112575763907527,04584652-6656501,13.147,11.717
4.66171359138697E+018,15.439507,14.195781,17.145006,0.010895972520162,04581631-6657167,12.333,10.485
